Area,Room,Parking,Warehouse,Elevator,Address,Price,Price(USD),Distance_from_Tehran_km
65,2,True,True,True,Abazar,2500000000.0,83333.33,7.04
57,1,False,False,True,Pakdasht,450000000.0,15000.0,35.41
74,2,False,True,True,Telecommunication,780000000.0,26000.0,6.76
119,3,True,True,True,Shahran,5500000000.0,183333.33,12.96
75,2,False,True,True,Parand,280000000.0,9333.33,46.42
68,1,False,False,False,Islamshahr,815000000.0,27166.67,
180,4,True,True,True,Northern Chitgar,2720000000.0,90666.67,
70,1,True,True,True,Hakimiyeh,2310000000.0,77000.0,
58,1,False,False,False,Parand,255000000.0,8500.0,46.42
60,1,True,True,True,Qasr-od-Dasht,1985000000.0,66166.67,
88,2,False,True,False,Air force,2500000000.0,83333.33,8.97
82,2,True,True,True,Shahran,2800000000.0,93333.33,12.96
63,1,True,True,True,Ray,1134000000.0,37800.0,10.87
120,3,True,True,True,Northern Chitgar,1750000000.0,58333.33,
56,1,False,False,False,Republic,1900000000.0,63333.33,14.77
75,2,True,False,True,Saadat Abad,3850000000.0,128333.33,10.8
60,1,False,True,False,Golestan,420000000.0,14000.0,26.77
50,2,True,True,True,Persian Gulf Martyrs Lake,330000000.0,11000.0,17.0
253,5,True,True,False,North Program Organization,30360000000.0,1012000.0,
111,2,True,True,True,East Ferdows Boulevard,3990000000.0,133000.0,
105,3,True,True,True,North Program Organization,5985000000.0,199500.0,
92,1,True,True,True,Niavaran,6300000000.0,210000.0,15.91
350,4,True,True,True,Gheitarieh,35000000000.0,1166666.67,
100,2,True,True,True,Mirza Shirazi,4100000000.0,136666.67,5.01
150,3,True,True,True,Northern Chitgar,2240000000.0,74666.67,
94,2,False,True,False,Northren Jamalzadeh,2400000000.0,80000.0,
140,3,True,True,True,Northren Jamalzadeh,6700000000.0,223333.33,
65,4,True,True,False,Yousef Abad,8500000000.0,283333.33,5.24
84,2,True,True,True,Northren Jamalzadeh,2600000000.0,86666.67,
114,2,True,True,True,Mehran,6840000000.0,228000.0,9.0
114,2,True,True,True,Northren Jamalzadeh,5500000000.0,183333.33,
40,1,True,False,True,Northren Jamalzadeh,1500000000.0,50000.0,
82,2,False,False,True,Parand,353000000.0,11766.67,46.42
87,2,True,True,True,Koohsar,2350000000.0,78333.33,12.88
86,2,False,False,True,Parand,470000000.0,15666.67,46.42
500,5,True,True,False,Gandhi,70000000000.0,2333333.33,7.83
61,1,False,True,False,Shahr-e-Ziba,1490000000.0,49666.67,10.63
96,2,True,True,True,Shahr-e-Ziba,5280000000.0,176000.0,10.63
90,2,True,True,True,Shahran,3400000000.0,113333.33,12.96
135,3,True,True,True,Northren Jamalzadeh,6000000000.0,200000.0,
58,1,False,False,True,Parand,295000000.0,9833.33,46.42
114,2,True,True,True,Gholhak,7550000000.0,251666.67,10.57
75,2,False,False,False,Parand,380000000.0,12666.67,46.42
90,2,True,True,True,Northren Jamalzadeh,3450000000.0,115000.0,
90,2,True,True,True,Shahr-e-Ziba,2900000000.0,96666.67,10.63
90,2,True,True,True,Shahr-e-Ziba,2900000000.0,96666.67,10.63
100,2,True,True,True,Narmak,3800000000.0,126666.67,11.66
82,2,True,True,True,Si Metri Ji,1600000000.0,53333.33,
58,2,True,True,False,Andisheh,754000000.0,25133.33,32.57
70,2,True,True,True,Karimkhan,3200000000.0,106666.67,
110,0,True,True,True,Parand,102000000.0,3400.0,46.42
303,5,True,True,False,Argentina,33330000000.0,1111000.0,5.83
83,2,False,False,True,Parand,500000000.0,16666.67,46.42
75,2,True,True,True,Parand,250000000.0,8333.33,46.42
114,2,True,True,True,Mehran,6840000000.0,228000.0,9.0
60,2,True,True,False,Central Janatabad,2100000000.0,70000.0,10.89
54,1,False,False,False,Parand,260000000.0,8666.67,46.42
75,2,True,True,True,Parand,390000000.0,13000.0,46.42
78,2,True,False,True,Parand,400000000.0,13333.33,46.42
78,2,False,False,True,Parand,395000000.0,13166.67,46.42
95,2,True,True,True,Marzdaran,4085000000.0,136166.67,7.09
100,2,True,True,True,Ostad Moein,3150000000.0,105000.0,4.29
75,2,False,True,True,Parand,397000000.0,13233.33,46.42
114,2,True,True,True,Seyed Khandan,6840000000.0,228000.0,8.07
50,1,False,False,False,Malard,250000000.0,8333.33,37.2
75,2,True,False,True,Feiz Garden,2700000000.0,90000.0,
105,2,True,True,True,Afsarieh,2400000000.0,80000.0,10.27
141,3,True,True,True,Shahrake Quds,2115000000.0,70500.0,
74,2,False,True,False,Pirouzi,1600000000.0,53333.33,6.17
38,1,True,True,False,Fallah,650000000.0,21666.67,10.61
80,1,True,True,True,Gheitarieh,850000000.0,28333.33,
102,2,True,True,True,Safadasht,938400000.0,31280.0,48.94
110,2,True,True,True,Niavaran,10640000000.0,354666.67,15.91
98,2,False,False,False,Shahrake Qods,830000000.0,27666.67,
57,1,True,True,True,Ostad Moein,1600000000.0,53333.33,4.29
45,1,False,True,True,Si Metri Ji,890000000.0,29666.67,
105,2,True,True,True,Jeyhoon,2500000000.0,83333.33,243.31
135,2,True,True,False,Rudhen,3500000000.0,116666.67,
65,1,False,False,True,Saadat Abad,3490000000.0,116333.33,10.8
88,2,False,True,True,Shahrake Quds,750000000.0,25000.0,
110,2,True,True,True,West Ferdows Boulevard,5050000000.0,168333.33,
63,2,True,True,True,Northren Jamalzadeh,2600000000.0,86666.67,
94,2,False,True,False,Northren Jamalzadeh,2400000000.0,80000.0,
45,1,False,True,False,Karoon,890000000.0,29666.67,3.62
40,1,False,True,False,Azarbaijan,1000000000.0,33333.33,612.68
100,2,False,False,False,Northren Jamalzadeh,3600000000.0,120000.0,
89,2,True,True,False,Amirabad,3500000000.0,116666.67,
65,2,True,True,False,Afsarieh,1330000000.0,44333.33,10.27
125,2,True,True,True,Central Janatabad,6250000000.0,208333.33,10.89
125,2,True,True,True,Central Janatabad,6250000000.0,208333.33,10.89
136,3,True,True,True,Pasdaran,7300000000.0,243333.33,11.73
150,3,True,True,True,Heravi,7600000000.0,253333.33,12.21
55,1,False,True,False,West Ferdows Boulevard,1580000000.0,52666.67,
130,3,True,True,True,Seyed Khandan,8450000000.0,281666.67,8.07
73,2,False,True,False,West Ferdows Boulevard,1840000000.0,61333.33,
85,2,True,True,True,Northren Jamalzadeh,3600000000.0,120000.0,
63,1,True,True,True,Ostad Moein,1380000000.0,46000.0,4.29
100,2,True,True,True,Tajrish,5700000000.0,190000.0,13.67
83,2,True,True,True,Ozgol,55000000.0,1833.33,15.46
110,3,True,True,True,Persian Gulf Martyrs Lake,3150000000.0,105000.0,17.0
71,2,True,True,True,North Program Organization,2160000000.0,72000.0,
37,1,False,True,False,Hashemi,570000000.0,19000.0,2.73
68,1,True,True,True,Persian Gulf Martyrs Lake,2100000000.0,70000.0,17.0
78,1,True,True,True,Persian Gulf Martyrs Lake,2450000000.0,81666.67,17.0
105,2,True,True,True,Persian Gulf Martyrs Lake,3250000000.0,108333.33,17.0
60,1,True,True,False,Punak,2000000000.0,66666.67,9.76
113,2,True,True,True,Karimkhan,3170000000.0,105666.67,
300,5,True,True,False,Lavasan,25000000000.0,833333.33,26.38
50,2,False,True,False,Jeyhoon,730000000.0,24333.33,243.31
60,1,False,True,False,Beryanak,830000000.0,27666.67,1.9
37,1,False,False,False,Ostad Moein,620000000.0,20666.67,4.29
33,1,False,True,False,Beryanak,560000000.0,18666.67,1.9
73,2,False,True,True,Jeyhoon,1580000000.0,52666.67,243.31
59,1,False,True,False,Beryanak,880000000.0,29333.33,1.9
95,2,True,True,True,Qarchak,1450000000.0,48333.33,31.93
75,2,False,False,False,Parand,300000000.0,10000.0,46.42
65,2,False,True,True,Ostad Moein,1550000000.0,51666.67,4.29
52,1,False,True,False,Pirouzi,1250000000.0,41666.67,6.17
105,2,True,True,False,Andisheh,1100000000.0,36666.67,32.57
50,1,False,True,False,Ostad Moein,850000000.0,28333.33,4.29
74,2,True,True,True,Pirouzi,2200000000.0,73333.33,6.17
132,3,True,False,True,Southern Suhrawardi,6700000000.0,223333.33,
104,2,True,True,True,Mehran,4200000000.0,140000.0,9.0
50,1,False,False,False,Jeyhoon,715000000.0,23833.33,243.31
55,1,True,True,True,Komeil,1100000000.0,36666.67,2.01
46,1,False,False,False,Komeil,700000000.0,23333.33,2.01
55,2,False,True,True,Beryanak,1020000000.0,34000.0,1.9
108,2,True,True,False,Parand,1150000000.0,38333.33,46.42
68,2,True,True,True,Ostad Moein,1970000000.0,65666.67,4.29
130,2,True,True,True,Khademabad Garden,1755000000.0,58500.0,
" 2,550,000,000 ",2,True,True,True,Central Janatabad,2550000000.0,85000.0,10.89
40,1,False,True,False,Tenant,1050000000.0,35000.0,
63,1,False,False,True,Tenant,1350000000.0,45000.0,
140,3,True,True,True,Mirdamad,8000000000.0,266666.67,8.83
42,1,True,True,True,Jeyhoon,900000000.0,30000.0,243.31
90,2,True,True,True,Tenant,3150000000.0,105000.0,
39,1,True,True,False,Andisheh,550000000.0,18333.33,32.57
55,2,True,True,True,Andisheh,450000000.0,15000.0,32.57
200,3,True,True,True,Shahrake Gharb,14000000000.0,466666.67,
98,2,True,True,True,Si Metri Ji,1950000000.0,65000.0,
71,2,True,True,False,Salsabil,1185000000.0,39500.0,1.56
50,1,False,False,True,Tenant,1250000000.0,41666.67,
53,1,False,True,False,Tenant,1113000000.0,37100.0,
60,1,True,True,True,Punak,2750000000.0,91666.67,9.76
160,3,True,True,True,Pakdasht,980000000.0,32666.67,35.41
63,2,True,False,True,Tenant,1890000000.0,63000.0,
96,2,True,True,True,Tenant,2400000000.0,80000.0,
90,2,True,True,True,Tenant,2300000000.0,76666.67,
120,3,True,True,True,Tenant,3240000000.0,108000.0,
100,2,True,True,True,Tenant,2600000000.0,86666.67,
80,2,True,True,True,Ostad Moein,2440000000.0,81333.33,4.29
43,1,True,True,True,Tenant,1200000000.0,40000.0,
79,2,True,True,True,Tenant,2930000000.0,97666.67,
50,1,False,False,True,Tenant,1200000000.0,40000.0,
60,1,False,True,False,Tenant,1120000000.0,37333.33,
55,1,False,False,False,Tenant,1420000000.0,47333.33,
150,3,True,True,True,Dezashib,12000000000.0,400000.0,14.59
55,1,True,True,True,Andisheh,450000000.0,15000.0,32.57
55,1,False,True,False,Tenant,1155000000.0,38500.0,
100,2,True,True,True,Tajrish,5700000000.0,190000.0,13.67
60,1,True,True,False,Tenant,1400000000.0,46666.67,
96,2,True,True,True,Gisha,5500000000.0,183333.33,5.4
112,2,True,True,True,Persian Gulf Martyrs Lake,3300000000.0,110000.0,17.0
65,2,True,True,False,Andisheh,600000000.0,20000.0,32.57
100,2,True,True,True,Persian Gulf Martyrs Lake,1060000000.0,35333.33,17.0
105,2,True,True,True,Yousef Abad,5600000000.0,186666.67,5.24
125,3,True,False,False,Mirdamad,6500000000.0,216666.67,8.83
48,1,True,True,False,Jeyhoon,995000000.0,33166.67,243.31
67,2,True,True,True,Hakimiyeh,2170000000.0,72333.33,
83,2,True,True,True,Farmanieh,6200000000.0,206666.67,14.0
150,3,True,True,True,Pardis,3900000000.0,130000.0,39.02
100,2,True,True,True,Ostad Moein,3150000000.0,105000.0,4.29
111,3,True,True,True,Persian Gulf Martyrs Lake,3150000000.0,105000.0,17.0
53,2,False,False,False,Tenant,1100000000.0,36666.67,
75,2,False,False,True,Parand,350000000.0,11666.67,46.42
92,2,True,True,True,Sabalan,2300000000.0,76666.67,11.43
53,1,True,True,True,Jeyhoon,1500000000.0,50000.0,243.31
47,1,False,True,False,Karoon,800000000.0,26666.67,3.62
330,3,True,True,True,Farmanieh,46200000000.0,1540000.0,14.0
44,1,True,True,False,Jeyhoon,1040000000.0,34666.67,243.31
80,2,True,True,True,Gheitarieh,6000000000.0,200000.0,
81,2,True,True,False,Valiasr,1800000000.0,60000.0,3.02
117,3,True,True,True,Ostad Moein,3680000000.0,122666.67,4.29
37,1,False,True,False,Azarbaijan,950000000.0,31666.67,612.68
82,2,True,True,True,Parand,360000000.0,12000.0,46.42
98,2,True,True,True,Si Metri Ji,1950000000.0,65000.0,
150,3,False,True,False,Zafar,6000000000.0,200000.0,9.04
51,1,True,True,False,Hor Square,858500000.0,28616.67,0.37
95,2,True,True,True,Shahran,3250000000.0,108333.33,12.96
63,1,True,True,True,Ostad Moein,1280000000.0,42666.67,4.29
80,2,False,False,True,Parand,390000000.0,13000.0,46.42
133,3,True,True,True,Ekhtiarieh,8400000000.0,280000.0,12.6
48,1,False,False,True,Fallah,710000000.0,23666.67,10.61
185,3,True,True,True,East Ferdows Boulevard,9500000000.0,316666.67,
62,1,True,True,True,Fallah,806000000.0,26866.67,10.61
75,2,True,False,True,Fallah,1200000000.0,40000.0,10.61
48,1,False,False,True,Fallah,740000000.0,24666.67,10.61
57,1,True,True,True,Ostad Moein,1600000000.0,53333.33,4.29
55,3,True,True,True,Hashemi,1650000000.0,55000.0,2.73
48,1,True,True,True,Ostad Moein,1350000000.0,45000.0,4.29
49,1,True,True,True,Si Metri Ji,900000000.0,30000.0,
60,2,False,True,True,East Pars,1380000000.0,46000.0,13.04
130,3,True,True,True,Persian Gulf Martyrs Lake,4150000000.0,138333.33,17.0
70,2,True,False,True,Ray,1820000000.0,60666.67,10.87
113,2,True,True,True,Persian Gulf Martyrs Lake,3170000000.0,105666.67,17.0
80,2,True,True,True,Abazar,3000000000.0,100000.0,7.04
93,2,True,True,False,Shahrake Quds,650000000.0,21666.67,
60,1,True,True,True,Railway,870000000.0,29000.0,
56,2,True,True,True,East Pars,1550000000.0,51666.67,13.04
65,2,True,True,True,Central Janatabad,2620000000.0,87333.33,10.89
68,2,False,True,True,Ostad Moein,1320000000.0,44000.0,4.29
104,2,True,True,True,Si Metri Ji,1830000000.0,61000.0,
84,2,True,True,True,Central Janatabad,3850000000.0,128333.33,10.89
72,2,True,True,False,West Ferdows Boulevard,2000000000.0,66666.67,
80,2,True,True,True,Shahrake Qods,880000000.0,29333.33,
68,2,True,True,True,Ostad Moein,1970000000.0,65666.67,4.29
44,1,True,True,False,Jeyhoon,1050000000.0,35000.0,243.31
105,2,True,True,True,Persian Gulf Martyrs Lake,2700000000.0,90000.0,17.0
124,3,True,True,True,Shahr-e-Ziba,3980000000.0,132666.67,10.63
220,3,True,True,True,Niavaran,20900000000.0,696666.67,15.91
83,2,True,True,True,West Ferdows Boulevard,2640000000.0,88000.0,
68,2,True,True,True,Ostad Moein,1970000000.0,65666.67,4.29
115,2,True,True,True,West Ferdows Boulevard,4900000000.0,163333.33,
80,2,True,True,True,Ostad Moein,2250000000.0,75000.0,4.29
66,1,False,True,False,Andisheh,750000000.0,25000.0,32.57
68,2,True,True,True,West Ferdows Boulevard,2930000000.0,97666.67,
60,2,True,True,True,West Ferdows Boulevard,2550000000.0,85000.0,
62,2,True,True,False,Punak,2250000000.0,75000.0,9.76
57,1,True,True,True,Ostad Moein,1600000000.0,53333.33,4.29
87,2,True,False,True,Parastar,2500000000.0,83333.33,8.58
59,1,True,True,False,West Ferdows Boulevard,1950000000.0,65000.0,
55,1,True,True,True,East Pars,1450000000.0,48333.33,13.04
101,2,True,True,True,Persian Gulf Martyrs Lake,5252000000.0,175066.67,17.0
62,2,True,True,False,Shahran,2100000000.0,70000.0,12.96
113,2,True,True,True,Pasdaran,8475000000.0,282500.0,11.73
78,2,True,True,True,Keshavarz Boulevard,3500000000.0,116666.67,2.46
66,1,True,True,False,Shahrake Quds,520000000.0,17333.33,
38,1,False,True,False,Andisheh,320000000.0,10666.67,32.57
90,2,True,True,False,Yousef Abad,6300000000.0,210000.0,5.24
45,1,False,False,False,Karoon,680000000.0,22666.67,3.62
72,2,True,True,True,Saadat Abad,4000000000.0,133333.33,10.8
105,2,True,True,True,North Program Organization,4900000000.0,163333.33,
155,3,True,True,True,North Program Organization,5100000000.0,170000.0,
112,3,True,True,True,Abazar,4300000000.0,143333.33,7.04
65,1,True,True,True,Hassan Abad,510000000.0,17000.0,1.95
40,1,True,True,True,East Pars,1145000000.0,38166.67,13.04
140,3,True,True,True,Persian Gulf Martyrs Lake,3800000000.0,126666.67,17.0
155,3,True,True,True,North Program Organization,5300000000.0,176666.67,
50,1,True,True,True,West Ferdows Boulevard,2200000000.0,73333.33,
45,1,False,True,False,Islamshahr,218000000.0,7266.67,
68,1,True,True,True,Shahrake Gharb,5000000000.0,166666.67,
85,2,False,True,False,Islamshahr,430000000.0,14333.33,
170,3,True,True,True,North Program Organization,8000000000.0,266666.67,
50,1,False,True,False,Islamshahr,240000000.0,8000.0,
55,1,False,True,False,Islamshahr,330000000.0,11000.0,
75,2,True,True,True,Saadat Abad,315000000.0,10500.0,10.8
96,3,True,False,True,Shahryar,1145000000.0,38166.67,12.61
58,1,False,False,False,Parand,235000000.0,7833.33,46.42
43,1,False,True,False,Nawab,700000000.0,23333.33,313.51
58,1,False,False,False,Parand,255000000.0,8500.0,46.42
103,2,True,True,True,Feiz Garden,4000000000.0,133333.33,
70,1,True,True,True,Pasdaran,5100000000.0,170000.0,11.73
150,3,True,True,True,Pasdaran,9750000000.0,325000.0,11.73
65,1,False,True,False,Pakdasht,320000000.0,10666.67,35.41
140,2,False,True,True,Marzdaran,5400000000.0,180000.0,7.09
79,2,False,True,True,Si Metri Ji,1400000000.0,46666.67,
97,2,False,False,True,Jeyhoon,2300000000.0,76666.67,243.31
90,2,True,True,True,Marzdaran,6230000000.0,207666.67,7.09
175,3,True,True,True,Waterfall,8600000000.0,286666.67,28.3
90,2,True,True,True,Marzdaran,6500000000.0,216666.67,7.09
58,1,True,True,False,Chidz,3000000000.0,100000.0,
100,2,True,True,True,Mahallati,5300000000.0,176666.67,16.17
135,2,False,False,False,Seyed Khandan,3800000000.0,126666.67,8.07
185,3,True,True,True,Ekhtiarieh,16200000000.0,540000.0,12.6
50,1,False,True,False,Northern Janatabad,1745000000.0,58166.67,9.72
85,2,True,True,True,Salsabil,2000000000.0,66666.67,1.56
110,3,True,True,True,Abazar,4250000000.0,141666.67,7.04
67,2,True,True,True,Central Janatabad,3150000000.0,105000.0,10.89
190,3,True,True,True,East Ferdows Boulevard,9500000000.0,316666.67,
95,2,True,True,True,Yousef Abad,6300000000.0,210000.0,5.24
55,1,True,True,False,Salsabil,1050000000.0,35000.0,1.56
75,2,False,False,True,Parand,550000000.0,18333.33,46.42
87,2,True,True,True,Jeyhoon,1860000000.0,62000.0,243.31
42,1,True,True,True,Jeyhoon,930000000.0,31000.0,243.31
80,1,True,True,True,Jordan,4500000000.0,150000.0,10.49
102,2,True,True,True,Saadat Abad,5000000000.0,166666.67,10.8
140,3,True,True,True,East Ferdows Boulevard,7300000000.0,243333.33,
120,2,True,True,True,Saadat Abad,6000000000.0,200000.0,10.8
212,4,True,True,False,Farmanieh,36000000000.0,1200000.0,14.0
62,2,True,True,False,Punak,2100000000.0,70000.0,9.76
41,1,False,False,True,Si Metri Ji,790000000.0,26333.33,
75,2,False,True,True,Jeyhoon,1700000000.0,56666.67,243.31
57,1,True,True,True,Si Metri Ji,990000000.0,33000.0,
50,1,True,True,True,Hashemi,1500000000.0,50000.0,2.73
54,1,True,True,True,Punak,2820000000.0,94000.0,9.76
133,3,True,True,True,Persian Gulf Martyrs Lake,7500000000.0,250000.0,17.0
97,2,True,True,True,Shahrake Gharb,5600000000.0,186666.67,
165,3,True,True,True,Niavaran,17655000000.0,588500.0,15.91
59,1,True,True,True,Qasr-od-Dasht,1150000000.0,38333.33,
60,2,True,True,False,Karoon,1450000000.0,48333.33,3.62
135,2,True,True,True,Mirdamad,9970000000.0,332333.33,8.83
60,1,False,True,False,Azarbaijan,740000000.0,24666.67,612.68
52,1,True,True,True,Niavaran,4600000000.0,153333.33,15.91
65,1,True,True,True,Hashemi,1530000000.0,51000.0,2.73
95,2,True,True,True,Shahran,3150000000.0,105000.0,12.96
60,1,True,True,False,Northern Janatabad,2280000000.0,76000.0,9.72
92,2,True,True,True,Parand,590000000.0,19666.67,46.42
83,2,True,True,True,Mirdamad,4900000000.0,163333.33,8.83
72,2,True,True,False,Southern Janatabad,2090000000.0,69666.67,
122,3,True,True,True,Yousef Abad,6000000000.0,200000.0,5.24
118,2,True,True,True,Shahrake Gharb,10300000000.0,343333.33,
120,2,True,True,True,Tehransar,3480000000.0,116000.0,12.07
115,3,True,True,False,Gheitarieh,6400000000.0,213333.33,
102,2,True,True,True,Shahryar,1225000000.0,40833.33,12.61
65,2,True,True,True,Shahran,2400000000.0,80000.0,12.96
70,2,True,True,False,Punak,2170000000.0,72333.33,9.76
66,2,True,True,True,Central Janatabad,2620000000.0,87333.33,10.89
60,1,True,True,False,Punak,2700000000.0,90000.0,9.76
46,1,True,True,False,Shahran,1650000000.0,55000.0,12.96
180,3,True,True,True,Niavaran,16000000000.0,533333.33,15.91
60,1,False,True,False,Keshavarz Boulevard,1900000000.0,63333.33,2.46
145,3,True,True,True,Shahrake Qods,1740000000.0,58000.0,
63,1,True,True,True,Sadeghieh,1620000000.0,54000.0,5.32
58,1,True,True,True,Jeyhoon,1300000000.0,43333.33,243.31
83,2,True,True,True,Shahran,3200000000.0,106666.67,12.96
136,3,True,True,True,Sadeghieh,5150000000.0,171666.67,5.32
68,2,False,True,False,Pakdasht,510000000.0,17000.0,35.41
55,1,False,True,True,Tenant,1400000000.0,46666.67,
600,2,False,False,False,Damavand,4000000000.0,133333.33,61.55
89,2,True,True,True,Shahr-e-Ziba,3150000000.0,105000.0,10.63
101,2,True,True,True,Mirdamad,7300000000.0,243333.33,8.83
85,2,True,True,True,Shahr-e-Ziba,2975000000.0,99166.67,10.63
87,3,False,False,True,Parand,488000000.0,16266.67,46.42
73,1,True,True,True,West Pars,2200000000.0,73333.33,
145,3,True,True,True,Shahrake Qods,1740000000.0,58000.0,
98,2,True,True,True,Pardis,550000000.0,18333.33,39.02
90,2,True,True,True,Central Janatabad,3600000000.0,120000.0,10.89
135,3,True,True,True,Gheitarieh,5700000000.0,190000.0,
105,2,True,True,True,Mirdamad,7770000000.0,259000.0,8.83
90,2,True,True,False,Shahrake Azadi,1000000000.0,33333.33,
71,2,True,True,False,West Ferdows Boulevard,2800000000.0,93333.33,
75,2,True,True,True,Central Janatabad,3300000000.0,110000.0,10.89
75,2,True,True,True,Parand,385000000.0,12833.33,46.42
79,2,True,True,True,Pardis,550000000.0,18333.33,39.02
345,4,True,True,True,Jordan,17000000000.0,566666.67,10.49
90,2,True,True,True,Shahr-e-Ziba,3250000000.0,108333.33,10.63
48,1,True,False,False,Fallah,800000000.0,26666.67,10.61
110,2,True,True,True,Niavaran,12100000000.0,403333.33,15.91
82,2,True,True,True,Jeyhoon,1890000000.0,63000.0,243.31
44,1,False,False,False,Northern Janatabad,1650000000.0,55000.0,9.72
58,1,True,True,True,Southern Program Organization,2500000000.0,83333.33,
117,2,True,True,True,Shahrake Gharb,7200000000.0,240000.0,
96,2,True,True,True,Shahr-e-Ziba,3000000000.0,100000.0,10.63
108,2,True,True,True,Shahr-e-Ziba,5100000000.0,170000.0,10.63
134,2,True,True,True,Mehran,940000000.0,31333.33,9.0
70,2,True,True,True,East Ferdows Boulevard,2160000000.0,72000.0,
64,2,True,True,True,Punak,2240000000.0,74666.67,9.76
56,3,False,True,False,Atabak,900000000.0,30000.0,8.07
57,1,False,True,False,Amir Bahador,9800000000.0,326666.67,2.94
68,2,True,True,True,Southern Janatabad,2200000000.0,73333.33,
55,1,True,True,True,West Ferdows Boulevard,2250000000.0,75000.0,
43,1,False,True,True,Jeyhoon,900000000.0,30000.0,243.31
105,2,True,True,True,Shahran,3800000000.0,126666.67,12.96
41,2,False,False,False,Salsabil,790000000.0,26333.33,1.56
78,2,True,True,True,Si Metri Ji,1350000000.0,45000.0,
110,2,True,True,True,Zafar,5700000000.0,190000.0,9.04
92,2,True,True,True,Punak,4100000000.0,136666.67,9.76
96,2,True,True,True,Gheitarieh,6175000000.0,205833.33,
108,2,True,True,True,Persian Gulf Martyrs Lake,3500000000.0,116666.67,17.0
76,2,False,True,True,Si Metri Ji,1350000000.0,45000.0,
80,2,True,True,True,Heravi,4300000000.0,143333.33,12.21
105,2,False,False,False,West Ferdows Boulevard,3150000000.0,105000.0,
75,1,False,True,False,Golestan,750000000.0,25000.0,26.77
56,2,True,True,False,Andisheh,515000000.0,17166.67,32.57
50,1,False,False,False,Azarbaijan,1200000000.0,40000.0,612.68
40,1,True,True,False,Jeyhoon,830000000.0,27666.67,243.31
46,1,False,True,True,Jeyhoon,940000000.0,31333.33,243.31
93,2,True,True,True,Jeyhoon,2600000000.0,86666.67,243.31
530,4,True,True,True,Dorous,79500000000.0,2650000.0,
98,2,True,True,True,Si Metri Ji,1950000000.0,65000.0,
62,1,True,True,False,Narmak,2100000000.0,70000.0,11.66
100,2,True,True,False,Shahr-e-Ziba,3800000000.0,126666.67,10.63
150,3,True,True,True,Persian Gulf Martyrs Lake,765000000.0,25500.0,17.0
270,4,True,True,False,Jordan,13000000000.0,433333.33,10.49
50,1,False,True,False,Khavaran,710000000.0,23666.67,6.37
130,2,True,True,True,Pasdaran,9500000000.0,316666.67,11.73
69,2,False,True,False,Salsabil,1400000000.0,46666.67,1.56
66,1,False,True,False,Qarchak,600000000.0,20000.0,31.93
90,2,True,True,True,Northern Chitgar,690000000.0,23000.0,
75,2,True,True,True,Heravi,4590000000.0,153000.0,12.21
58,1,True,True,True,East Ferdows Boulevard,2200000000.0,73333.33,
300,3,True,True,False,Argentina,17000000000.0,566666.67,5.83
97,2,True,False,True,Si Metri Ji,1900000000.0,63333.33,
98,2,False,True,False,Parand,750000000.0,25000.0,46.42
73,2,True,True,False,Parand,375000000.0,12500.0,46.42
35,1,True,True,False,Qasr-od-Dasht,990000000.0,33000.0,
85,2,True,True,False,Ostad Moein,2000000000.0,66666.67,4.29
105,2,True,True,True,West Ferdows Boulevard,3500000000.0,116666.67,
55,1,True,True,False,Southern Program Organization,2050000000.0,68333.33,
40,1,False,True,True,Komeil,810000000.0,27000.0,2.01
90,2,True,True,True,Southern Janatabad,3750000000.0,125000.0,
68,2,False,True,False,Ostad Moein,1500000000.0,50000.0,4.29
44,1,True,True,True,Khavaran,649000000.0,21633.33,6.37
130,2,True,True,True,Velenjak,18200000000.0,606666.67,13.08
68,2,False,False,True,Ostad Moein,1320000000.0,44000.0,4.29
90,2,True,True,True,North Program Organization,4750000000.0,158333.33,
73,1,True,True,False,Shahrake Gharb,7500000000.0,250000.0,
64,2,False,True,False,Shahran,1900000000.0,63333.33,12.96
82,2,True,True,True,Boloorsazi,1600000000.0,53333.33,
51,1,False,True,False,Salsabil,850000000.0,28333.33,1.56
43,1,False,True,True,Beryanak,725000000.0,24166.67,1.9
65,1,True,True,True,Punak,2340000000.0,78000.0,9.76
68,1,False,False,False,Heravi,4115000000.0,137166.67,12.21
65,2,True,False,True,Air force,1750000000.0,58333.33,8.97
59,1,True,True,True,West Ferdows Boulevard,2000000000.0,66666.67,
155,3,True,True,True,Gheitarieh,13000000000.0,433333.33,
58,1,True,True,True,Punak,2350000000.0,78333.33,9.76
72,2,False,False,False,Parand,380000000.0,12666.67,46.42
56,1,False,True,False,Khavaran,668000000.0,22266.67,6.37
90,2,True,True,True,Central Janatabad,3550000000.0,118333.33,10.89
93,2,True,True,True,Shahran,2880000000.0,96000.0,12.96
84,2,True,True,True,Shahran,2400000000.0,80000.0,12.96
107,2,True,True,True,Parand,550000000.0,18333.33,46.42
150,3,True,True,True,Tajrish,12750000000.0,425000.0,13.67
120,2,False,False,False,Mehrabad River River,2600000000.0,86666.67,
165,3,True,True,True,Gheitarieh,12300000000.0,410000.0,
87,2,True,False,True,Parand,550000000.0,18333.33,46.42
76,2,True,True,False,Shahran,1990000000.0,66333.33,12.96
83,2,True,True,True,Shahran,2980000000.0,99333.33,12.96
115,2,True,True,True,Central Janatabad,3900000000.0,130000.0,10.89
